"gid","iso_a2","code","name","level_0","level_1","bbox"
251157,"US","51157","Rappahannock","US","Virginia","-78.338176 38.520792 -77.935355 38.865485"
251159,"US","51159","Richmond","US","Virginia","-76.939407 37.793589 -76.507811 38.124444"
251161,"US","51161","Roanoke","US","Virginia","-80.262184 37.109081 -79.839542 37.422469"
251163,"US","51163","Rockbridge","US","Virginia","-79.68877 37.532797 -79.143947 38.086054"
251165,"US","51165","Rockingham","US","Virginia","-79.224583 38.206648 -78.48574 38.850102"
251167,"US","51167","Russell","US","Virginia","-82.406633 36.708969 -81.780545 37.142553"
251169,"US","51169","Scott","US","Virginia","-82.985124 36.593461 -82.294134 36.885606"
251171,"US","51171","Shenandoah","US","Virginia","-78.869615 38.604719 -78.300414 39.102861"
251173,"US","51173","Smyth","US","Virginia","-81.837096 36.633997 -81.261987 37.018476"
251175,"US","51175","Southampton","US","Virginia","-77.501917 36.543881 -76.814941 36.996211"
251177,"US","51177","Spotsylvania","US","Virginia","-77.953639 37.990688 -77.370297 38.378107"
251179,"US","51179","Stafford","US","Virginia","-77.635231 38.242225 -77.289561 38.592578"
251181,"US","51181","Surry","US","Virginia","-77.15609 36.94445 -76.664508 37.240382"
251183,"US","51183","Sussex","US","Virginia","-77.619029 36.707658 -76.953546 37.112034"
251185,"US","51185","Tazewell","US","Virginia","-81.901868 36.932934 -81.225104 37.338099"
251187,"US","51187","Warren","US","Virginia","-78.394704 38.757042 -78.004313 39.036629"
251191,"US","51191","Washington","US","Virginia","-82.332078 36.59418 -81.60538 36.929039"
251193,"US","51193","Westmoreland","US","Virginia","-77.06472 37.965559 -76.519839 38.277528"
251195,"US","51195","Wise","US","Virginia","-82.878554 36.798959 -82.298558 37.202833"
251197,"US","51197","Wythe","US","Virginia","-81.379402 36.757621 -80.740483 37.073349"
251199,"US","51199","York","US","Virginia","-76.755511 37.091745 -76.390475 37.371839"
251510,"US","51510","Alexandria","US","Virginia","-77.144359 38.785216 -77.037288 38.844923"
251520,"US","51520","Bristol","US","Virginia","-82.243382 36.594585 -82.10299 36.677675"
251530,"US","51530","Buena Vista","US","Virginia","-79.381509 37.695747 -79.326012 37.762093"
251540,"US","51540","Charlottesville","US","Virginia","-78.523708 38.009588 -78.4463 38.070509"
251550,"US","51550","Chesapeake","US","Virginia","-76.491496 36.550418 -76.065553 36.866549"
251570,"US","51570","Colonial Heights","US","Virginia","-77.431805 37.233157 -77.362082 37.298549"
251580,"US","51580","Covington","US","Virginia","-80.008994 37.748244 -79.966027 37.813585"
251590,"US","51590","Danville","US","Virginia","-79.519273 36.540971 -79.302564 36.644037"
251595,"US","51595","Emporia","US","Virginia","-77.563888 36.671669 -77.506716 36.720588"
251600,"US","51600","Fairfax","US","Virginia","-77.335052 38.832822 -77.268624 38.871692"
251610,"US","51610","Falls Church","US","Virginia","-77.194996 38.872468 -77.149701 38.899888"
251620,"US","51620","Franklin","US","Virginia","-76.969434 36.647146 -76.909672 36.70868"
251630,"US","51630","Fredericksburg","US","Virginia","-77.532686 38.270151 -77.447126 38.326445"
251640,"US","51640","Galax","US","Virginia","-80.950021 36.62509 -80.877274 36.695963"
251650,"US","51650","Hampton","US","Virginia","-76.451307 36.944607 -76.271228 37.113044"
251660,"US","51660","Harrisonburg","US","Virginia","-78.917871 38.389766 -78.82432 38.489518"
251670,"US","51670","Hopewell","US","Virginia","-77.337774 37.257644 -77.25231 37.317656"
251678,"US","51678","Lexington","US","Virginia","-79.461582 37.765219 -79.414948 37.794784"
251680,"US","51680","Lynchburg","US","Virginia","-79.271389 37.33258 -79.085123 37.469368"
251683,"US","51683","Manassas","US","Virginia","-77.526661 38.706106 -77.447707 38.78116"
251685,"US","51685","Manassas Park","US","Virginia","-77.479113 38.749627 -77.419425 38.788409"
251690,"US","51690","Martinsville","US","Virginia","-79.904077 36.643805 -79.826259 36.715337"
251700,"US","51700","Newport News","US","Virginia","-76.631228 36.960921 -76.387654 37.220539"
251710,"US","51710","Norfolk","US","Virginia","-76.335448 36.820757 -76.176739 36.969283"
251720,"US","51720","Norton","US","Virginia","-82.663625 36.900116 -82.58919 36.959764"
251730,"US","51730","Petersburg","US","Virginia","-77.454916 37.165095 -77.329767 37.244984"
251735,"US","51735","Poquoson","US","Virginia","-76.413557 37.097488 -76.293864 37.171199"
251740,"US","51740","Portsmouth","US","Virginia","-76.420368 36.786062 -76.289962 36.924281"
251750,"US","51750","Radford","US","Virginia","-80.596409 37.089662 -80.507925 37.150913"
251760,"US","51760","Richmond","US","Virginia","-77.601173 37.446553 -77.385513 37.60281"
251770,"US","51770","Roanoke","US","Virginia","-80.037598 37.211899 -79.87855 37.337676"
251775,"US","51775","Salem","US","Virginia","-80.12049 37.2522 -80.013369 37.324293"
251790,"US","51790","Staunton","US","Virginia","-79.11384 38.121176 -79.011381 38.199018"
251800,"US","51800","Suffolk","US","Virginia","-76.930936 36.550648 -76.403942 36.921756"
251810,"US","51810","Virginia Beach","US","Virginia","-76.22806 36.550422 -75.870425 36.931811"
251820,"US","51820","Waynesboro","US","Virginia","-78.9507 38.031403 -78.855918 38.099802"
251830,"US","51830","Williamsburg","US","Virginia","-76.742984 37.247224 -76.664233 37.310104"
251840,"US","51840","Winchester","US","Virginia","-78.200513 39.131027 -78.136725 39.20487"
253001,"US","53001","Adams","US","Washington","-119.369507 46.73539 -117.959335 47.261718"
253003,"US","53003","Asotin","US","Washington","-117.47999 45.995357 -116.916071 46.462245"
253005,"US","53005","Benton","US","Washington","-119.876725 45.836198 -118.94106 46.727763"
