"gid","iso_a2","code","level_1"
555746,"US","55746","Minnesota"
555748,"US","55748","Minnesota"
555749,"US","55749","Minnesota"
555750,"US","55750","Minnesota"
555751,"US","55751","Minnesota"
555752,"US","55752","Minnesota"
555753,"US","55753","Minnesota"
555756,"US","55756","Minnesota"
555757,"US","55757","Minnesota"
555758,"US","55758","Minnesota"
555760,"US","55760","Minnesota"
555763,"US","55763","Minnesota"
555764,"US","55764","Minnesota"
555765,"US","55765","Minnesota"
555766,"US","55766","Minnesota"
555767,"US","55767","Minnesota"
555768,"US","55768","Minnesota"
555769,"US","55769","Minnesota"
555771,"US","55771","Minnesota"
555772,"US","55772","Minnesota"
555775,"US","55775","Minnesota"
555779,"US","55779","Minnesota"
555780,"US","55780","Minnesota"
555781,"US","55781","Minnesota"
555782,"US","55782","Minnesota"
555783,"US","55783","Minnesota"
555784,"US","55784","Minnesota"
555785,"US","55785","Minnesota"
555786,"US","55786","Minnesota"
555787,"US","55787","Minnesota"
555790,"US","55790","Minnesota"
555792,"US","55792","Minnesota"
555793,"US","55793","Minnesota"
555795,"US","55795","Minnesota"
555797,"US","55797","Minnesota"
555798,"US","55798","Minnesota"
555802,"US","55802","Minnesota"
555803,"US","55803","Minnesota"
555804,"US","55804","Minnesota"
555805,"US","55805","Minnesota"
555806,"US","55806","Minnesota"
555807,"US","55807","Minnesota"
555808,"US","55808","Minnesota"
555810,"US","55810","Minnesota"
555811,"US","55811","Minnesota"
555812,"US","55812","Minnesota"
555814,"US","55814","Minnesota"
555901,"US","55901","Minnesota"
555902,"US","55902","Minnesota"
555904,"US","55904","Minnesota"
555905,"US","55905","Minnesota"
555906,"US","55906","Minnesota"
555909,"US","55909","Minnesota"
555910,"US","55910","Minnesota"
555912,"US","55912","Minnesota"
555917,"US","55917","Minnesota"
555918,"US","55918","Minnesota"
555919,"US","55919","Minnesota"
555920,"US","55920","Minnesota"
555921,"US","55921","Minnesota"
555922,"US","55922","Minnesota"
555923,"US","55923","Minnesota"
555924,"US","55924","Minnesota"
555925,"US","55925","Minnesota"
555926,"US","55926","Minnesota"
555927,"US","55927","Minnesota"
555929,"US","55929","Minnesota"
555931,"US","55931","Minnesota"
555932,"US","55932","Minnesota"
555933,"US","55933","Minnesota"
555934,"US","55934","Minnesota"
555935,"US","55935","Minnesota"
555936,"US","55936","Minnesota"
555939,"US","55939","Minnesota"
555940,"US","55940","Minnesota"
555941,"US","55941","Minnesota"
555943,"US","55943","Minnesota"
555944,"US","55944","Minnesota"
555945,"US","55945","Minnesota"
555946,"US","55946","Minnesota"
555947,"US","55947","Minnesota"
555949,"US","55949","Minnesota"
555950,"US","55950","Minnesota"
555951,"US","55951","Minnesota"
555952,"US","55952","Minnesota"
555953,"US","55953","Minnesota"
555954,"US","55954","Minnesota"
555955,"US","55955","Minnesota"
555956,"US","55956","Minnesota"
555957,"US","55957","Minnesota"
555959,"US","55959","Minnesota"
555960,"US","55960","Minnesota"
555961,"US","55961","Minnesota"
555962,"US","55962","Minnesota"
555963,"US","55963","Minnesota"
555964,"US","55964","Minnesota"
555965,"US","55965","Minnesota"
555967,"US","55967","Minnesota"
555968,"US","55968","Minnesota"
555969,"US","55969","Minnesota"
555970,"US","55970","Minnesota"
555971,"US","55971","Minnesota"
555972,"US","55972","Minnesota"
555973,"US","55973","Minnesota"
555974,"US","55974","Minnesota"
555975,"US","55975","Minnesota"
555976,"US","55976","Minnesota"
555977,"US","55977","Minnesota"
555979,"US","55979","Minnesota"
555981,"US","55981","Minnesota"
555982,"US","55982","Minnesota"
555983,"US","55983","Minnesota"
555985,"US","55985","Minnesota"
555987,"US","55987","Minnesota"
555990,"US","55990","Minnesota"
555991,"US","55991","Minnesota"
555992,"US","55992","Minnesota"
556001,"US","56001","Minnesota"
556003,"US","56003","Minnesota"
556007,"US","56007","Minnesota"
556009,"US","56009","Minnesota"
556010,"US","56010","Minnesota"
556011,"US","56011","Minnesota"
556013,"US","56013","Minnesota"
556014,"US","56014","Minnesota"
556016,"US","56016","Minnesota"
556017,"US","56017","Minnesota"
556019,"US","56019","Minnesota"
556020,"US","56020","Minnesota"
556021,"US","56021","Minnesota"
556022,"US","56022","Minnesota"
556023,"US","56023","Minnesota"
556024,"US","56024","Minnesota"
556025,"US","56025","Minnesota"
556026,"US","56026","Minnesota"
556027,"US","56027","Minnesota"
556028,"US","56028","Minnesota"
556029,"US","56029","Minnesota"
556031,"US","56031","Minnesota"
556032,"US","56032","Minnesota"
556033,"US","56033","Minnesota"
556034,"US","56034","Minnesota"
556035,"US","56035","Minnesota"
556036,"US","56036","Minnesota"
556037,"US","56037","Minnesota"
556039,"US","56039","Minnesota"
556041,"US","56041","Minnesota"
556042,"US","56042","Minnesota"
556043,"US","56043","Minnesota"
556044,"US","56044","Minnesota"
556045,"US","56045","Minnesota"
556046,"US","56046","Minnesota"
556047,"US","56047","Minnesota"
556048,"US","56048","Minnesota"
556050,"US","56050","Minnesota"
556051,"US","56051","Minnesota"
556052,"US","56052","Minnesota"
556054,"US","56054","Minnesota"
556055,"US","56055","Minnesota"
556056,"US","56056","Minnesota"
556057,"US","56057","Minnesota"
556058,"US","56058","Minnesota"
556060,"US","56060","Minnesota"
556062,"US","56062","Minnesota"
556063,"US","56063","Minnesota"
556065,"US","56065","Minnesota"
556068,"US","56068","Minnesota"
556069,"US","56069","Minnesota"
556071,"US","56071","Minnesota"
556072,"US","56072","Minnesota"
556073,"US","56073","Minnesota"
556074,"US","56074","Minnesota"
556075,"US","56075","Minnesota"
556078,"US","56078","Minnesota"
556080,"US","56080","Minnesota"
556081,"US","56081","Minnesota"
556082,"US","56082","Minnesota"
556083,"US","56083","Minnesota"
556085,"US","56085","Minnesota"
556087,"US","56087","Minnesota"
556088,"US","56088","Minnesota"
556089,"US","56089","Minnesota"
556090,"US","56090","Minnesota"
556091,"US","56091","Minnesota"
556093,"US","56093","Minnesota"
556096,"US","56096","Minnesota"
556097,"US","56097","Minnesota"
556098,"US","56098","Minnesota"
556101,"US","56101","Minnesota"
556110,"US","56110","Minnesota"
556111,"US","56111","Minnesota"
556113,"US","56113","Minnesota"
556114,"US","56114","Minnesota"
556115,"US","56115","Minnesota"
556116,"US","56116","Minnesota"
556117,"US","56117","Minnesota"
556118,"US","56118","Minnesota"
556119,"US","56119","Minnesota"
556120,"US","56120","Minnesota"
556121,"US","56121","Minnesota"
556122,"US","56122","Minnesota"
556123,"US","56123","Minnesota"
556125,"US","56125","Minnesota"
556127,"US","56127","Minnesota"
556128,"US","56128","Minnesota"
556129,"US","56129","Minnesota"
556131,"US","56131","Minnesota"
556132,"US","56132","Minnesota"
556134,"US","56134","Minnesota"
556136,"US","56136","Minnesota"
556137,"US","56137","Minnesota"
556138,"US","56138","Minnesota"
556139,"US","56139","Minnesota"
556140,"US","56140","Minnesota"
556141,"US","56141","Minnesota"
556142,"US","56142","Minnesota"
556143,"US","56143","Minnesota"
556144,"US","56144","Minnesota"
556145,"US","56145","Minnesota"
556146,"US","56146","Minnesota"
556147,"US","56147","Minnesota"
556149,"US","56149","Minnesota"
556150,"US","56150","Minnesota"
556151,"US","56151","Minnesota"
556152,"US","56152","Minnesota"
556153,"US","56153","Minnesota"
556155,"US","56155","Minnesota"
556156,"US","56156","Minnesota"
556157,"US","56157","Minnesota"
556158,"US","56158","Minnesota"
556159,"US","56159","Minnesota"
556160,"US","56160","Minnesota"
556161,"US","56161","Minnesota"
556162,"US","56162","Minnesota"
556164,"US","56164","Minnesota"
556165,"US","56165","Minnesota"
556166,"US","56166","Minnesota"
556167,"US","56167","Minnesota"
556168,"US","56168","Minnesota"
556169,"US","56169","Minnesota"
556170,"US","56170","Minnesota"
556171,"US","56171","Minnesota"
556172,"US","56172","Minnesota"
556173,"US","56173","Minnesota"
556174,"US","56174","Minnesota"
556175,"US","56175","Minnesota"
556176,"US","56176","Minnesota"
556177,"US","56177","Minnesota"
556178,"US","56178","Minnesota"
556180,"US","56180","Minnesota"
556181,"US","56181","Minnesota"
556183,"US","56183","Minnesota"
556185,"US","56185","Minnesota"
556186,"US","56186","Minnesota"
556187,"US","56187","Minnesota"
556201,"US","56201","Minnesota"
556207,"US","56207","Minnesota"
556208,"US","56208","Minnesota"
556209,"US","56209","Minnesota"
556210,"US","56210","Minnesota"
556211,"US","56211","Minnesota"
556212,"US","56212","Minnesota"
556214,"US","56214","Minnesota"
556215,"US","56215","Minnesota"
556216,"US","56216","Minnesota"
556218,"US","56218","Minnesota"
556219,"US","56219","Minnesota"
556220,"US","56220","Minnesota"
556221,"US","56221","Minnesota"
556222,"US","56222","Minnesota"
556223,"US","56223","Minnesota"
556224,"US","56224","Minnesota"
556225,"US","56225","Minnesota"
556226,"US","56226","Minnesota"
556227,"US","56227","Minnesota"
556228,"US","56228","Minnesota"
556229,"US","56229","Minnesota"
556230,"US","56230","Minnesota"
556231,"US","56231","Minnesota"
556232,"US","56232","Minnesota"
556235,"US","56235","Minnesota"
556236,"US","56236","Minnesota"
556237,"US","56237","Minnesota"
556239,"US","56239","Minnesota"
556240,"US","56240","Minnesota"
556241,"US","56241","Minnesota"
556243,"US","56243","Minnesota"
556244,"US","56244","Minnesota"
556245,"US","56245","Minnesota"
556248,"US","56248","Minnesota"
556249,"US","56249","Minnesota"
556251,"US","56251","Minnesota"
556252,"US","56252","Minnesota"
556253,"US","56253","Minnesota"
556255,"US","56255","Minnesota"
556256,"US","56256","Minnesota"
556257,"US","56257","Minnesota"
556258,"US","56258","Minnesota"
556260,"US","56260","Minnesota"
556262,"US","56262","Minnesota"
556263,"US","56263","Minnesota"
556264,"US","56264","Minnesota"
556265,"US","56265","Minnesota"
556266,"US","56266","Minnesota"
556267,"US","56267","Minnesota"
556270,"US","56270","Minnesota"
556271,"US","56271","Minnesota"
556273,"US","56273","Minnesota"
556274,"US","56274","Minnesota"
556276,"US","56276","Minnesota"
556277,"US","56277","Minnesota"
556278,"US","56278","Minnesota"
556279,"US","56279","Minnesota"
556280,"US","56280","Minnesota"
556281,"US","56281","Minnesota"
556282,"US","56282","Minnesota"
556283,"US","56283","Minnesota"
556284,"US","56284","Minnesota"
556285,"US","56285","Minnesota"
556287,"US","56287","Minnesota"
556288,"US","56288","Minnesota"
556289,"US","56289","Minnesota"
556291,"US","56291","Minnesota"
556292,"US","56292","Minnesota"
556293,"US","56293","Minnesota"
556294,"US","56294","Minnesota"
556295,"US","56295","Minnesota"
556296,"US","56296","Minnesota"
556297,"US","56297","Minnesota"
556301,"US","56301","Minnesota"
556303,"US","56303","Minnesota"
556304,"US","56304","Minnesota"
556307,"US","56307","Minnesota"
556308,"US","56308","Minnesota"
556309,"US","56309","Minnesota"
556310,"US","56310","Minnesota"
556311,"US","56311","Minnesota"
556312,"US","56312","Minnesota"
556313,"US","56313","Minnesota"
556314,"US","56314","Minnesota"
556315,"US","56315","Minnesota"
556316,"US","56316","Minnesota"
556318,"US","56318","Minnesota"
556319,"US","56319","Minnesota"
556320,"US","56320","Minnesota"
556321,"US","56321","Minnesota"
556323,"US","56323","Minnesota"
556324,"US","56324","Minnesota"
556325,"US","56325","Minnesota"
556326,"US","56326","Minnesota"
556327,"US","56327","Minnesota"
556328,"US","56328","Minnesota"
556329,"US","56329","Minnesota"
556330,"US","56330","Minnesota"
556331,"US","56331","Minnesota"
556332,"US","56332","Minnesota"
556334,"US","56334","Minnesota"
556335,"US","56335","Minnesota"
556336,"US","56336","Minnesota"
556338,"US","56338","Minnesota"
556339,"US","56339","Minnesota"
556340,"US","56340","Minnesota"
556342,"US","56342","Minnesota"
556343,"US","56343","Minnesota"
556345,"US","56345","Minnesota"
556347,"US","56347","Minnesota"
556349,"US","56349","Minnesota"
556350,"US","56350","Minnesota"
556352,"US","56352","Minnesota"
556353,"US","56353","Minnesota"
556354,"US","56354","Minnesota"
556355,"US","56355","Minnesota"
556356,"US","56356","Minnesota"
556357,"US","56357","Minnesota"
556358,"US","56358","Minnesota"
556359,"US","56359","Minnesota"
556360,"US","56360","Minnesota"
556361,"US","56361","Minnesota"
556362,"US","56362","Minnesota"
556363,"US","56363","Minnesota"
556364,"US","56364","Minnesota"
556367,"US","56367","Minnesota"
556368,"US","56368","Minnesota"
556369,"US","56369","Minnesota"
556371,"US","56371","Minnesota"
556373,"US","56373","Minnesota"
556374,"US","56374","Minnesota"
556375,"US","56375","Minnesota"
556376,"US","56376","Minnesota"
556377,"US","56377","Minnesota"
556378,"US","56378","Minnesota"
556379,"US","56379","Minnesota"
556381,"US","56381","Minnesota"
556382,"US","56382","Minnesota"
556384,"US","56384","Minnesota"
556385,"US","56385","Minnesota"
556386,"US","56386","Minnesota"
556387,"US","56387","Minnesota"
556389,"US","56389","Minnesota"
556401,"US","56401","Minnesota"
556425,"US","56425","Minnesota"
556431,"US","56431","Minnesota"
556433,"US","56433","Minnesota"
556434,"US","56434","Minnesota"
556435,"US","56435","Minnesota"
556436,"US","56436","Minnesota"
556437,"US","56437","Minnesota"
556438,"US","56438","Minnesota"
556440,"US","56440","Minnesota"
556441,"US","56441","Minnesota"
556442,"US","56442","Minnesota"
556443,"US","56443","Minnesota"
556444,"US","56444","Minnesota"
556446,"US","56446","Minnesota"
556447,"US","56447","Minnesota"
556448,"US","56448","Minnesota"
556449,"US","56449","Minnesota"
556450,"US","56450","Minnesota"
556452,"US","56452","Minnesota"
556453,"US","56453","Minnesota"
556455,"US","56455","Minnesota"
556456,"US","56456","Minnesota"
556458,"US","56458","Minnesota"
556461,"US","56461","Minnesota"
556464,"US","56464","Minnesota"
556465,"US","56465","Minnesota"
556466,"US","56466","Minnesota"
556467,"US","56467","Minnesota"
556468,"US","56468","Minnesota"
556469,"US","56469","Minnesota"
556470,"US","56470","Minnesota"
556472,"US","56472","Minnesota"
556473,"US","56473","Minnesota"
556474,"US","56474","Minnesota"
556475,"US","56475","Minnesota"
556477,"US","56477","Minnesota"
556479,"US","56479","Minnesota"
556481,"US","56481","Minnesota"
556482,"US","56482","Minnesota"
556484,"US","56484","Minnesota"
556501,"US","56501","Minnesota"
556510,"US","56510","Minnesota"
556511,"US","56511","Minnesota"
556514,"US","56514","Minnesota"
556515,"US","56515","Minnesota"
556516,"US","56516","Minnesota"
556517,"US","56517","Minnesota"
556518,"US","56518","Minnesota"
556519,"US","56519","Minnesota"
556520,"US","56520","Minnesota"
556521,"US","56521","Minnesota"
556522,"US","56522","Minnesota"
556523,"US","56523","Minnesota"
556524,"US","56524","Minnesota"
556525,"US","56525","Minnesota"
556527,"US","56527","Minnesota"
556528,"US","56528","Minnesota"
556529,"US","56529","Minnesota"
556531,"US","56531","Minnesota"
556533,"US","56533","Minnesota"
556534,"US","56534","Minnesota"
556535,"US","56535","Minnesota"
556536,"US","56536","Minnesota"
556537,"US","56537","Minnesota"
556540,"US","56540","Minnesota"
556541,"US","56541","Minnesota"
556542,"US","56542","Minnesota"
556543,"US","56543","Minnesota"
556544,"US","56544","Minnesota"
556545,"US","56545","Minnesota"
556546,"US","56546","Minnesota"
556547,"US","56547","Minnesota"
556548,"US","56548","Minnesota"
556549,"US","56549","Minnesota"
556550,"US","56550","Minnesota"
556551,"US","56551","Minnesota"
556552,"US","56552","Minnesota"
556553,"US","56553","Minnesota"
556554,"US","56554","Minnesota"
556556,"US","56556","Minnesota"
556557,"US","56557","Minnesota"
556560,"US","56560","Minnesota"
556565,"US","56565","Minnesota"
556566,"US","56566","Minnesota"
556567,"US","56567","Minnesota"
556568,"US","56568","Minnesota"
556569,"US","56569","Minnesota"
556570,"US","56570","Minnesota"
556571,"US","56571","Minnesota"
556572,"US","56572","Minnesota"
556573,"US","56573","Minnesota"
556574,"US","56574","Minnesota"
556575,"US","56575","Minnesota"
556576,"US","56576","Minnesota"
556577,"US","56577","Minnesota"
556578,"US","56578","Minnesota"
556579,"US","56579","Minnesota"
556580,"US","56580","Minnesota"
556581,"US","56581","Minnesota"
556583,"US","56583","Minnesota"
556584,"US","56584","Minnesota"
556585,"US","56585","Minnesota"
556586,"US","56586","Minnesota"
556587,"US","56587","Minnesota"
556588,"US","56588","Minnesota"
556589,"US","56589","Minnesota"
556590,"US","56590","Minnesota"
556591,"US","56591","Minnesota"
556592,"US","56592","Minnesota"
556593,"US","56593","Minnesota"
556594,"US","56594","Minnesota"
556601,"US","56601","Minnesota"
556621,"US","56621","Minnesota"
556623,"US","56623","Minnesota"
556626,"US","56626","Minnesota"
556627,"US","56627","Minnesota"
556628,"US","56628","Minnesota"
556629,"US","56629","Minnesota"
556630,"US","56630","Minnesota"
556633,"US","56633","Minnesota"
556634,"US","56634","Minnesota"
556636,"US","56636","Minnesota"
556637,"US","56637","Minnesota"
556639,"US","56639","Minnesota"
556641,"US","56641","Minnesota"
