"gid","iso_a2","code","name","level_0","level_1","level_2","level_3","bbox"
100000595881,"FR","59588","Téteghem","FR","Hauts-de-France","Nord","Téteghem-Coudekerque-Village","2.374095 50.986224 2.50669 51.058693"
100000884651,"FR","88465","Thaon-les-Vosges","FR","Grand Est","Vosges","Thaon-les-Vosges","6.377187 48.225705 6.441241 48.273553"
100000894111,"FR","89411","Theil-sur-Vanne","FR","Bourgogne-Franche-Comté","Yonne","Les Vallées de la Vanne","3.406981 48.134848 3.492176 48.183062"
100000069247,"FR","69247","Thel","FR","Auvergne-Rhône-Alpes","Rhône","Cours","4.344446 46.091238 4.391689 46.138753"
100000041257,"FR","41257","Thenay","FR","Centre-Val de Loire","Loir-et-Cher","Le Controis-en-Sologne","1.271387 47.36609 1.334939 47.42142"
100000027628,"FR","27628","Thevray","FR","Normandie","Eure","Mesnil-en-Ouche","0.675878 48.959051 0.753573 49.00554"
100000001417,"FR","01417","Thézillieu","FR","Auvergne-Rhône-Alpes","Ain","Plateau d'Hauteville","5.554421 45.85324 5.629525 45.924533"
100000087196,"FR","87196","Thiat","FR","Nouvelle-Aquitaine","Haute-Vienne","Val-d'Oire-et-Gartempe","0.932608 46.254031 1.004162 46.293061"
100000014688,"FR","14688","Thiéville","FR","Normandie","Calvados","Saint-Pierre-en-Auge","-0.06791 49.027975 -0.023141 49.04419"
100000692481,"FR","69248","Thizy","FR","Auvergne-Rhône-Alpes","Rhône","Thizy-les-Bourgs","4.30427 46.019259 4.32283 46.041425"
100000742821,"FR","74282","Thorens-Glières","FR","Auvergne-Rhône-Alpes","Haute-Savoie","Fillière","6.202783 45.941026 6.350351 46.033684"
100000079327,"FR","79327","Thorigné","FR","Nouvelle-Aquitaine","Deux-Sèvres","Aigondigné","-0.289786 46.257141 -0.213012 46.307692"
100000079328,"FR","79328","Thorigny-sur-le-Mignon","FR","Nouvelle-Aquitaine","Deux-Sèvres","Val-du-Mignon","-0.581287 46.139726 -0.530457 46.164702"
100000493451,"FR","49345","Thouarcé","FR","Pays de la Loire","Maine-et-Loire","Bellevigne-en-Layon","-0.569261 47.232597 -0.462743 47.28583"
100000146891,"FR","14689","Thury-Harcourt","FR","Normandie","Calvados","Thury-Harcourt-le-Hom","-0.515967 48.974738 -0.464758 48.999136"
100000073295,"FR","73295","Thyl","FR","Auvergne-Rhône-Alpes","Savoie","Saint-Michel-de-Maurienne","6.472752 45.213621 6.534395 45.264543"
100000049348,"FR","49348","Tigné","FR","Pays de la Loire","Maine-et-Loire","Lys-Haut-Layon","-0.474082 47.170386 -0.401097 47.223452"
100000049349,"FR","49349","Tillières","FR","Pays de la Loire","Maine-et-Loire","Sèvremoine","-1.239021 47.121598 -1.124885 47.172092"
100000079330,"FR","79330","Tillou","FR","Nouvelle-Aquitaine","Deux-Sèvres","Chef-Boutonne","-0.146262 46.132636 -0.087686 46.173844"
100000080761,"FR","80761","Tilloy-lès-Conty","FR","Hauts-de-France","Somme","Ô-de-Selle","2.155218 49.729387 2.199762 49.76734"
100000014691,"FR","14691","Tilly-la-Campagne","FR","Normandie","Calvados","Castine-en-Plaine","-0.329059 49.102322 -0.280826 49.121184"
100000614861,"FR","61486","Tinchebray","FR","Normandie","Orne","Tinchebray-Bocage","-0.790573 48.730361 -0.694119 48.786496"
100000076696,"FR","76696","Tocqueville-sur-Eu","FR","Normandie","Seine-Maritime","Petit-Caux","1.25986 49.986845 1.29425 50.01119"
100000050600,"FR","50600","Tonneville","FR","Normandie","Manche","La Hague","-1.74414 49.629288 -1.699603 49.655581"
100000014693,"FR","14693","Tordouet","FR","Normandie","Calvados","Valorbiquet","0.303221 49.027065 0.342252 49.060882"
100000049350,"FR","49350","Torfou","FR","Pays de la Loire","Maine-et-Loire","Sèvremoine","-1.148372 47.013534 -1.031558 47.088029"
100000506011,"FR","50601","Torigni-sur-Vire","FR","Normandie","Manche","Torigny-les-Villes","-1.000677 49.024454 -0.967301 49.04239"
100000014695,"FR","14695","Torteval-Quesnay","FR","Normandie","Calvados","Aurseulles","-0.758405 49.119047 -0.685334 49.183634"
100000014696,"FR","14696","Tortisambert","FR","Normandie","Calvados","Livarot-Pays-d'Auge","0.091493 48.94994 0.142627 48.976679"
100000027648,"FR","27648","Tostes","FR","Normandie","Eure","Terres de Bord","1.080639 49.237989 1.162389 49.277225"
100000076701,"FR","76701","Touffreville-la-Cable","FR","Normandie","Seine-Maritime","Port-Jérôme-sur-Seine","0.592311 49.509167 0.634359 49.533247"
100000051575,"FR","51575","Toulon-la-Montagne","FR","Grand Est","Marne","Vert-Toulon","3.856354 48.842844 3.894617 48.865833"
100000055513,"FR","55513","Tourailles-sous-Bois","FR","Grand Est","Meuse","Gondrecourt-le-Château","5.421622 48.482567 5.457146 48.505243"
100000050602,"FR","50602","Tourlaville","FR","Normandie","Manche","Cherbourg-en-Cotentin","-1.6053 49.620213 -1.53358 49.657055"
100000014702,"FR","14702","Tournay-sur-Odon","FR","Normandie","Calvados","Val d'Arry","-0.608223 49.078967 -0.557284 49.112609"
100000014703,"FR","14703","Tournebu","FR","Normandie","Calvados","Cesny-les-Sources","-0.354945 48.942142 -0.302462 48.983825"
100000027651,"FR","27651","Tournedos-sur-Seine","FR","Normandie","Eure","Porte-de-Seine","1.237818 49.264572 1.267976 49.288922"
100000025568,"FR","25568","Tournedoz","FR","Bourgogne-Franche-Comté","Doubs","Anteuil","6.589306 47.359388 6.624642 47.390096"
100000015239,"FR","15239","Tourniac","FR","Auvergne-Rhône-Alpes","Cantal","Pleaux","2.189388 45.167316 2.248644 45.224175"
100000027653,"FR","27653","Tourny","FR","Normandie","Eure","Vexin-sur-Epte","1.515161 49.168376 1.580686 49.205578"
100000614911,"FR","61491","Tourouvre","FR","Normandie","Orne","Tourouvre au Perche","0.624167 48.559347 0.706127 48.620986"
100000076704,"FR","76704","Tourville-la-Chapelle","FR","Normandie","Seine-Maritime","Petit-Caux","1.234525 49.928428 1.283189 49.959365"
100000016386,"FR","16386","Touzac","FR","Nouvelle-Aquitaine","Charente","Bellevigne","-0.180908 45.515768 -0.119 45.562503"
100000069251,"FR","69251","Trades","FR","Auvergne-Rhône-Alpes","Rhône","Deux-Grosnes","4.545269 46.253866 4.587089 46.295204"
100000014261,"FR","01426","Treffort","FR","Auvergne-Rhône-Alpes","Ain","Val-Revermont","5.302575 46.230395 5.395884 46.306598"
100000022357,"FR","22357","Trégon","FR","Bretagne","Côtes d'Armor","Beaussais-sur-Mer","-2.202091 48.548496 -2.165853 48.581733"
100000041263,"FR","41263","Tréhet","FR","Centre-Val de Loire","Loir-et-Cher","Vallée-de-Ronsard","0.610567 47.726536 0.658567 47.755313"
100000894201,"FR","89420","Treigny","FR","Bourgogne-Franche-Comté","Yonne","Treigny-Perreuse-Sainte-Colombe","3.116211 47.51749 3.220609 47.59438"
100000050605,"FR","50605","Trelly","FR","Normandie","Manche","Quettreville-sur-Sienne","-1.455216 48.941874 -1.378238 48.976594"
100000035341,"FR","35341","Tremblay","FR","Bretagne","Ille-et-Vilaine","Val-Couesnon","-1.5151 48.390708 -1.392613 48.447487"
100000049356,"FR","49356","Trémont","FR","Pays de la Loire","Maine-et-Loire","Lys-Haut-Layon","-0.49203 47.143559 -0.419671 47.167768"
100000026354,"FR","26354","Treschenu-Creyers","FR","Auvergne-Rhône-Alpes","Drôme","Châtillon-en-Diois","5.47483 44.665668 5.629116 44.795672"
100000035344,"FR","35344","Tressé","FR","Bretagne","Ille-et-Vilaine","Mesnil-Roc'h","-1.89405 48.463201 -1.853147 48.49668"
100000089421,"FR","89421","Trévilly","FR","Bourgogne-Franche-Comté","Yonne","Guillon-Terre-Plaine","4.031295 47.503103 4.076172 47.544425"
100000041264,"FR","41264","Tripleville","FR","Centre-Val de Loire","Loir-et-Cher","Beauce la Romaine","1.453409 47.922036 1.516565 47.96599"
100000076713,"FR","76713","Triquerville","FR","Normandie","Seine-Maritime","Port-Jérôme-sur-Seine","0.605332 49.489542 0.632085 49.512653"
100000052496,"FR","52496","Troischamps","FR","Grand Est","Haute-Marne","Haute-Amance","5.490736 47.859193 5.53793 47.889011"
100000052498,"FR","52498","Tronchoy","FR","Grand Est","Haute-Marne","Rolampont","5.328663 47.946866 5.350578 47.963228"
100000080768,"FR","80768","Tronchoy","FR","Hauts-de-France","Somme","Hornoy-le-Bourg","1.852054 49.81212 1.901118 49.854438"
100000674951,"FR","67495","Truchtersheim","FR","Grand Est","Bas-Rhin","Truchtersheim","7.585742 48.646756 7.648737 48.675732"
100000014717,"FR","14717","Truttemer-le-Grand","FR","Normandie","Calvados","Vire Normandie","-0.839183 48.770699 -0.763293 48.819278"
100000014718,"FR","14718","Truttemer-le-Petit","FR","Normandie","Calvados","Vire Normandie","-0.841185 48.751693 -0.780665 48.789614"
100000016391,"FR","16391","Tuzie","FR","Nouvelle-Aquitaine","Charente","Courcôme","0.134245 45.962465 0.164718 45.980504"
100000067496,"FR","67496","Uberach","FR","Grand Est","Bas-Rhin","Val-de-Moder","7.616194 48.844964 7.656876 48.859224"
100000009317,"FR","09317","Uchentein","FR","Occitanie","Ariège","Bordes-Uchentein","0.989934 42.871763 1.022638 42.900861"
100000079333,"FR","79333","Ulcot","FR","Nouvelle-Aquitaine","Deux-Sèvres","Argentonnay","-0.424178 47.006544 -0.371958 47.036483"
100000061496,"FR","61496","Urou-et-Crennes","FR","Normandie","Orne","Gouffern en Auge","-0.008988 48.739519 0.032132 48.776299"
100000050611,"FR","50611","Urville-Nacqueville","FR","Normandie","Manche","La Hague","-1.785348 49.649456 -1.702766 49.681252"
100000793341,"FR","79334","Usseau","FR","Nouvelle-Aquitaine","Deux-Sèvres","Val-du-Mignon","-0.634824 46.151766 -0.535153 46.18816"
100000012285,"FR","12285","Vabre-Tizac","FR","Occitanie","Aveyron","Le Bas Ségala","2.087997 44.239335 2.183209 44.301734"
100000028399,"FR","28399","Vacheresses-les-Basses","FR","Centre-Val de Loire","Eure-et-Loir","Nogent-le-Roi","1.524066 48.606637 1.551173 48.640241"
100000046325,"FR","46325","Vaillac","FR","Occitanie","Lot","Cœur de Causse","1.485689 44.647486 1.564164 44.693739"
100000049153,"FR","49153","Valanjou","FR","Pays de la Loire","Maine-et-Loire","Chemillé-en-Anjou","-0.678422 47.174831 -0.524443 47.258035"
100000052501,"FR","52501","Valdelancourt","FR","Grand Est","Haute-Marne","Autreville-sur-la-Renne","4.984608 48.09935 5.028865 48.124657"
100000025581,"FR","25581","Valentin","FR","Bourgogne-Franche-Comté","Doubs","École-Valentin","5.990141 47.270378 6.00581 47.28507"
100000024561,"FR","24561","Valeuil","FR","Nouvelle-Aquitaine","Dordogne","Brantôme en Périgord","0.591807 45.305102 0.664641 45.353976"
100000073305,"FR","73305","Valezan","FR","Auvergne-Rhône-Alpes","Savoie","La Plagne Tarentaise","6.674493 45.562045 6.706614 45.630684"
100000039542,"FR","39542","Valfin-sur-Valouse","FR","Bourgogne-Franche-Comté","Jura","Vosbles-Valfin","5.496413 46.350761 5.548564 46.396752"
100000017456,"FR","17456","Vallet","FR","Nouvelle-Aquitaine","Charente-Maritime","Montendre","-0.377106 45.28385 -0.338766 45.313269"
100000046327,"FR","46327","Valroufié","FR","Occitanie","Lot","Bellefont-La Rauze","1.453013 44.489719 1.514575 44.545357"
100000442131,"FR","44213","Varades","FR","Pays de la Loire","Loire-Atlantique","Loireauxence","-1.069316 47.364875 -0.968116 47.45076"
100000089429,"FR","89429","Vareilles","FR","Bourgogne-Franche-Comté","Yonne","Les Vallées de la Vanne","3.456229 48.138626 3.506739 48.190533"
100000086277,"FR","86277","Varennes","FR","Nouvelle-Aquitaine","Vienne","Saint-Martin-la-Pallu","0.160521 46.739299 0.225249 46.786354"
100000362291,"FR","36229","Varennes-sur-Fouzon","FR","Centre-Val de Loire","Indre","Val-Fouzon","1.547977 47.177194 1.631215 47.23069"
100000014725,"FR","14725","Vasouy","FR","Normandie","Calvados","Honfleur","0.183898 49.405753 0.216437 49.424931"
100000147261,"FR","14726","Vassy","FR","Normandie","Calvados","Valdallière","-0.718084 48.836517 -0.601109 48.894204"
100000050620,"FR","50620","Vasteville","FR","Normandie","Manche","La Hague","-1.843371 49.58166 -1.751052 49.630283"
100000014727,"FR","14727","Vaubadon","FR","Normandie","Calvados","Balleroy-sur-Drôme","-0.862207 49.183715 -0.800791 49.219159"
100000049363,"FR","49363","Vauchrétien","FR","Pays de la Loire","Maine-et-Loire","Brissac Loire Aubance","-0.527884 47.313378 -0.447921 47.367585"
100000014729,"FR","14729","Vaudeloges","FR","Normandie","Calvados","Saint-Pierre-en-Auge","-0.02798 48.925526 0.032557 48.968612"
100000050622,"FR","50622","Vaudrimesnil","FR","Normandie","Manche","Saint-Sauveur-Villages","-1.440862 49.145584 -1.393337 49.174256"
100000014730,"FR","14730","Vaudry","FR","Normandie","Calvados","Vire Normandie","-0.884201 48.8286 -0.815107 48.882246"
100000049380,"FR","49380","Vaulandry","FR","Pays de la Loire","Maine-et-Loire","Baugé-en-Anjou","-0.075621 47.576481 0.014006 47.64772"
100000050623,"FR","50623","Vauville","FR","Normandie","Manche","La Hague","-1.864523 49.61347 -1.777671 49.657102"
100000086278,"FR","86278","Vaux","FR","Nouvelle-Aquitaine","Vienne","Valence-en-Poitou","0.185101 46.256732 0.287438 46.303029"
100000089435,"FR","89435","Vaux","FR","Bourgogne-Franche-Comté","Yonne","Auxerre","3.568668 47.735331 3.596332 47.764536"
100000002771,"FR","02771","Vauxcéré","FR","Hauts-de-France","Aisne","Les Septvallons","3.613127 49.318739 3.654209 49.352675"
100000555371,"FR","55537","Vaux-devant-Damloup","FR","Grand Est","Meuse","Douaumont-Vaux","5.440603 49.191511 5.49133 49.219283"
100000052508,"FR","52508","Vaux-la-Douce","FR","Grand Est","Haute-Marne","Voisey","5.715612 47.845795 5.761197 47.88298"
100000055538,"FR","55538","Vaux-la-Grande","FR","Grand Est","Meuse","Saulvaux","5.425605 48.671685 5.477088 48.70321"
100000055539,"FR","55539","Vaux-la-Petite","FR","Grand Est","Meuse","Saulvaux","5.41713 48.654082 5.469402 48.681582"
100000052509,"FR","52509","Vaux-sous-Aubigny","FR","Grand Est","Haute-Marne","Le Montsaugeonnais","5.241937 47.6182 5.303265 47.680795"
100000043255,"FR","43255","Vazeilles-près-Saugues","FR","Auvergne-Rhône-Alpes","Haute-Loire","Esplantas-Vazeilles","3.559011 44.884117 3.60793 44.921802"
100000026366,"FR","26366","Veaunes","FR","Auvergne-Rhône-Alpes","Drôme","Mercurol-Veaunes","4.913112 45.069085 4.937477 45.0975"
100000076729,"FR","76729","Veauville-lès-Baons","FR","Normandie","Seine-Maritime","Les Hauts-de-Caux","0.734445 49.638889 0.797226 49.673205"
100000055542,"FR","55542","Véel","FR","Grand Est","Meuse","Fains-Véel","5.066496 48.75843 5.143213 48.78133"
100000545571,"FR","54557","Velaine-en-Haye","FR","Grand Est","Meurthe-et-Moselle","Bois-de-Haye","6.00538 48.667163 6.086181 48.728253"
100000085299,"FR","85299","Velluire","FR","Pays de la Loire","Vendée","Les Velluire-sur-Vendée","-0.917689 46.382813 -0.856703 46.416856"
100000019282,"FR","19282","Venarsal","FR","Nouvelle-Aquitaine","Corrèze","Malemort","1.597594 45.185027 1.637474 45.204784"
100000035348,"FR","35348","Vendel","FR","Bretagne","Ille-et-Vilaine","Rives-du-Couesnon","-1.33487 48.277765 -1.280142 48.30873"
100000862811,"FR","86281","Vendeuvre-du-Poitou","FR","Nouvelle-Aquitaine","Vienne","Saint-Martin-la-Pallu","0.264661 46.672632 0.368812 46.769666"
100000077491,"FR","77491","Veneux-les-Sablons","FR","Île-de-France","Seine-et-Marne","Moret-Loing-et-Orvanne","2.777147 48.370478 2.81691 48.391488"
100000050625,"FR","50625","Vengeons","FR","Normandie","Manche","Sourdeval","-0.950767 48.723056 -0.884706 48.778492"
100000038534,"FR","38534","Vénosc","FR","Auvergne-Rhône-Alpes","Isère","Les Deux Alpes","6.069756 44.930536 6.160176 45.008589"
100000034330,"FR","34330","Vérargues","FR","Occitanie","Hérault","Entre-Vignes","4.070168 43.696729 4.112265 43.724506"
100000039549,"FR","39549","Vercia","FR","Bourgogne-Franche-Comté","Jura","Val-Sonnette","5.434689 46.585207 5.471602 46.606488"
100000041270,"FR","41270","Verdes","FR","Centre-Val de Loire","Loir-et-Cher","Beauce la Romaine","1.368806 47.925751 1.458529 47.981278"
100000086283,"FR","86283","Verger-sur-Dive","FR","Nouvelle-Aquitaine","Vienne","La Grimaudière","0.035112 46.773374 0.076015 46.805608"
100000050627,"FR","50627","Vergoncey","FR","Normandie","Manche","Saint-James","-1.415788 48.554845 -1.347379 48.586043"
100000049366,"FR","49366","Vergonnes","FR","Pays de la Loire","Maine-et-Loire","Ombrée d'Anjou","-1.106265 47.707626 -1.046939 47.740187"
100000493671,"FR","49367","Vern-d'Anjou","FR","Pays de la Loire","Maine-et-Loire","Erdre-en-Anjou","-0.907215 47.551846 -0.794443 47.627586"
100000634481,"FR","63448","Vernet-la-Varenne","FR","Auvergne-Rhône-Alpes","Puy-de-Dôme","Le Vernet-Chaméane","3.394132 45.453026 3.52066 45.504921"
100000276791,"FR","27679","Verneuil-sur-Avre","FR","Normandie","Eure","Verneuil d'Avre et d'Iton","0.865292 48.709152 0.983688 48.765541"
100000025606,"FR","25606","Vernois-le-Fol","FR","Bourgogne-Franche-Comté","Doubs","Glère","6.950349 47.34286 7.010243 47.363614"
100000079344,"FR","79344","Verrines-sous-Celles","FR","Nouvelle-Aquitaine","Deux-Sèvres","Celles-sur-Belle","-0.261461 46.210885 -0.164907 46.260844"
100000046331,"FR","46331","Vers","FR","Occitanie","Lot","Saint Géry-Vers","1.511407 44.465436 1.577418 44.520022"
100000516121,"FR","51612","Vertus","FR","Grand Est","Marne","Blancs-Coteaux","3.867095 48.872593 4.062629 48.931058"
100000055548,"FR","55548","Vertuzey","FR","Grand Est","Meuse","Euville","5.643996 48.72564 5.707464 48.748595"
100000050630,"FR","50630","Vessey","FR","Normandie","Manche","Pontorson","-1.459031 48.501916 -1.389289 48.553557"
100000041272,"FR","41272","Veuves","FR","Centre-Val de Loire","Loir-et-Cher","Veuzain-sur-Loire","1.085394 47.46182 1.167119 47.491831"
100000038541,"FR","38541","Veyrins-Thuellin","FR","Auvergne-Rhône-Alpes","Isère","Les Avenières Veyrins-Thuellin","5.498485 45.610907 5.56742 45.654026"
100000070551,"FR","70551","Vezet","FR","Bourgogne-Franche-Comté","Haute-Saône","La Romaine","5.864699 47.510113 5.920744 47.566172"
100000050632,"FR","50632","Vezins","FR","Normandie","Manche","Isigny-le-Buat","-1.259476 48.575774 -1.213703 48.615683"
100000284061,"FR","28406","Viabon","FR","Centre-Val de Loire","Eure-et-Loir","Éole-en-Beauce","1.651345 48.17399 1.740074 48.252486"
100000093341,"FR","09334","Vicdessos","FR","Occitanie","Ariège","Val-de-Sos","1.47151 42.763091 1.540153 42.78343"
100000050635,"FR","50635","Vidouville","FR","Normandie","Manche","Saint-Jean-d'Elle","-0.924864 49.086985 -0.876917 49.106399"
100000064553,"FR","64553","Viellenave-sur-Bidouze","FR","Nouvelle-Aquitaine","Pyrénées-Atlantiques","Bergouey-Viellenave","-1.095699 43.410544 -1.057069 43.431783"
100000050636,"FR","50636","Vierville","FR","Normandie","Manche","Carentan-les-Marais","-1.25894 49.332693 -1.199612 49.369363"
100000014746,"FR","14746","Viessoix","FR","Normandie","Calvados","Valdallière","-0.821243 48.807984 -0.760539 48.856383"
100000001442,"FR","01442","Vieu","FR","Auvergne-Rhône-Alpes","Ain","Valromey-sur-Séran","5.669909 45.873587 5.710113 45.906084"
100000014749,"FR","14749","Vieux-Fumé","FR","Normandie","Calvados","Mézidon Vallée d'Auge","-0.156136 49.048285 -0.102137 49.075469"
100000077497,"FR","77497","Vieux-Maisons","FR","Île-de-France","Seine-et-Marne","Saint-Mars-Vieux-Maisons","3.332353 48.718452 3.365366 48.744809"
100000024579,"FR","24579","Vieux-Mareuil","FR","Nouvelle-Aquitaine","Dordogne","Mareuil en Périgord","0.462739 45.399885 0.554576 45.46463"
100000052521,"FR","52521","Vieux-Moulins","FR","Grand Est","Haute-Marne","Perrancey-les-Vieux-Moulins","5.234976 47.837831 5.284823 47.862189"
